"InterventionId","SubjectId","ParentSubjectId","SubjectName","SubjectLevel","SubjectType"
10656,39,32,"Fractions",2,"Topic"
10656,40,32,"Indices, Powers and Roots",2,"Topic"
10656,178,71,"Perimeter and Area",2,"Topic"
10656,86,178,"Perimeter",3,"Subtopic"
10656,228,39,"Ordering Fractions",3,"Subtopic"
10656,75,178,"Area of Simple Shapes",3,"Subtopic"
10656,226,39,"Equivalent Fractions",3,"Subtopic"
10656,245,40,"Squares, Cubes, etc",3,"Subtopic"
10658,49,3,"Algebra",1,"Subject"
10658,61,49,"Sequences",2,"Topic"
10658,171,61,"Linear Sequences (nth term)",3,"Subtopic"
10663,101,3,"Data and Statistics",1,"Subject"
10663,342,101,"Data Representation",2,"Topic"
10663,117,342,"Time Series and Line Graphs",3,"Subtopic"
10666,32,3,"Number",1,"Subject"
10666,46,32,"Ratio",2,"Topic"
10666,241,46,"Sharing in a Ratio",3,"Subtopic"
10666,334,46,"Writing Ratios",3,"Subtopic"
10668,49,3,"Algebra",1,"Subject"
10668,59,49,"Inequalities",2,"Topic"
10668,156,49,"Formula",2,"Topic"
10668,67,156,"Substitution into Formula",3,"Subtopic"
10668,165,59,"Inequalities on Number Lines",3,"Subtopic"
10668,166,59,"Solving Linear Inequalities",3,"Subtopic"
10678,32,3,"Number",1,"Subject"
10678,37,32,"Factors, Multiples and Primes",2,"Topic"
10678,221,37,"Prime Numbers and Prime Factors",3,"Subtopic"
10680,49,3,"Algebra",1,"Subject"
10680,1169,49,"Algebra-Others",2,"Topic"
10680,62,49,"Writing and Simplifying Expressions",2,"Topic"
10680,70,62,"Writing Expressions",3,"Subtopic"
10683,49,3,"Algebra",1,"Subject"
10683,156,49,"Formula",2,"Topic"
10683,154,49,"Solving Equations",2,"Topic"
10683,62,49,"Writing and Simplifying Expressions",2,"Topic"
10683,67,156,"Substitution into Formula",3,"Subtopic"
10683,649,154,"Function Machines",3,"Subtopic"
10683,70,62,"Writing Expressions",3,"Subtopic"
10695,49,3,"Algebra",1,"Subject"
10695,156,49,"Formula",2,"Topic"
10695,67,156,"Substitution into Formula",3,"Subtopic"
10702,49,3,"Algebra",1,"Subject"
10702,61,49,"Sequences",2,"Topic"
10702,171,61,"Linear Sequences (nth term)",3,"Subtopic"
10714,101,3,"Data and Statistics",1,"Subject"
10714,338,101,"Data Processing",2,"Topic"
10714,340,338,"Averages and Range from Frequency Table",3,"Subtopic"
10723,32,3,"Number",1,"Subject"
10723,46,32,"Ratio",2,"Topic"
10723,334,46,"Writing Ratios",3,"Subtopic"
10723,241,46,"Sharing in a Ratio",3,"Subtopic"
10726,32,3,"Number",1,"Subject"
10726,39,32,"Fractions",2,"Topic"
10726,44,32,"Percentages",2,"Topic"
10726,45,32,"Proportion",2,"Topic"
10726,225,39,"Fractions of an Amount",3,"Subtopic"
10726,243,45,"Direct Proportion",3,"Subtopic"
10726,233,44,"Percentages of an Amount",3,"Subtopic"
10729,49,3,"Algebra",1,"Subject"
10729,32,3,"Number",1,"Subject"
10729,71,3,"Geometry and Measure",1,"Subject"
10729,152,49,"Expanding Brackets",2,"Topic"
10729,74,71,"Angles",2,"Topic"
10729,156,49,"Formula",2,"Topic"
10729,144,32,"Basic Arithmetic",2,"Topic"
10729,67,156,"Substitution into Formula",3,"Subtopic"
10729,50,152,"Expanding Single Brackets",3,"Subtopic"
10729,73,74,"Types, Naming and Estimating",3,"Subtopic"
10729,204,144,"Mental Multiplication and Division",3,"Subtopic"
10729,202,144,"Place Value",3,"Subtopic"
10737,225,39,"Fractions of an Amount",3,"Subtopic"
10745,32,3,"Number",1,"Subject"
10745,71,3,"Geometry and Measure",1,"Subject"
10745,178,71,"Perimeter and Area",2,"Topic"
10745,38,32,"Fractions, Decimals and Percentage Equivalence",2,"Topic"
10745,39,32,"Fractions",2,"Topic"
10745,144,32,"Basic Arithmetic",2,"Topic"
10745,75,178,"Area of Simple Shapes",3,"Subtopic"
10745,203,144,"Mental Addition and Subtraction",3,"Subtopic"
10745,179,178,"Compound Area",3,"Subtopic"
10745,204,144,"Mental Multiplication and Division",3,"Subtopic"
10745,226,39,"Equivalent Fractions",3,"Subtopic"
10745,239,38,"Converting between Decimals and Percentages",3,"Subtopic"
10746,32,3,"Number",1,"Subject"
10746,37,32,"Factors, Multiples and Primes",2,"Topic"
10746,40,32,"Indices, Powers and Roots",2,"Topic"
10746,221,37,"Prime Numbers and Prime Factors",3,"Subtopic"
10746,245,40,"Squares, Cubes, etc",3,"Subtopic"
10752,32,3,"Number",1,"Subject"
10752,37,32,"Factors, Multiples and Primes",2,"Topic"
10752,144,32,"Basic Arithmetic",2,"Topic"
10752,36,32,"Decimals",2,"Topic"
10752,219,37,"Factors and Highest Common Factor",3,"Subtopic"
10752,204,144,"Mental Multiplication and Division",3,"Subtopic"
10752,220,37,"Multiples and Lowest Common Multiple",3,"Subtopic"
10752,224,36,"Multiplying and Dividing with Decimals",3,"Subtopic"
10755,49,3,"Algebra",1,"Subject"
10755,71,3,"Geometry and Measure",1,"Subject"
10755,278,71,"Transformations",2,"Topic"
10755,81,49,"Co-ordinates",2,"Topic"
10755,95,278,"Translation and Vectors",3,"Subtopic"
10755,406,81,"Naming Co-ordinates in 2D",3,"Subtopic"
10758,32,3,"Number",1,"Subject"
10758,49,3,"Algebra",1,"Subject"
10758,62,49,"Writing and Simplifying Expressions",2,"Topic"
10758,144,32,"Basic Arithmetic",2,"Topic"
10758,154,49,"Solving Equations",2,"Topic"
10758,203,144,"Mental Addition and Subtraction",3,"Subtopic"
10758,64,154,"Linear Equations",3,"Subtopic"
10758,70,62,"Writing Expressions",3,"Subtopic"
10763,32,3,"Number",1,"Subject"
10763,46,32,"Ratio",2,"Topic"
10763,241,46,"Sharing in a Ratio",3,"Subtopic"
10768,32,3,"Number",1,"Subject"
10768,39,32,"Fractions",2,"Topic"
10768,225,39,"Fractions of an Amount",3,"Subtopic"
10772,49,3,"Algebra",1,"Subject"
10772,54,49,"Straight Line Graphs",2,"Topic"
10772,257,54,"Plotting Lines from Tables of Values",3,"Subtopic"
10779,32,3,"Number",1,"Subject"
10779,46,32,"Ratio",2,"Topic"
10779,241,46,"Sharing in a Ratio",3,"Subtopic"
10779,240,46,"Simplifying and Equivalent Ratios",3,"Subtopic"
10785,32,3,"Number",1,"Subject"
10785,71,3,"Geometry and Measure",1,"Subject"
10785,98,71,"Units of Measurement",2,"Topic"
10785,100,71,"Volume and Surface Area",2,"Topic"
10785,144,32,"Basic Arithmetic",2,"Topic"
10785,189,100,"Volume of Prisms",3,"Subtopic"
10785,209,98,"Time",3,"Subtopic"
10785,202,144,"Place Value",3,"Subtopic"
10785,197,98,"Volume and Capacity Units",3,"Subtopic"
10791,71,3,"Geometry and Measure",1,"Subject"
10791,91,71,"Symmetry",2,"Topic"
10791,174,71,"2D Names and Properties of Shapes",2,"Topic"
10791,88,174,"Properties of Quadrilaterals",3,"Subtopic"
10791,275,91,"Line Symmetry",3,"Subtopic"
10791,84,174,"Properties of Polygons",3,"Subtopic"
10793,32,3,"Number",1,"Subject"
10793,71,3,"Geometry and Measure",1,"Subject"
10793,46,32,"Ratio",2,"Topic"
10793,272,71,"Similarity and Congruency",2,"Topic"
10793,1647,46,"Scale Drawing and Maps",3,"Subtopic"
10793,90,272,"Length Scale Factors in Similar Shapes",3,"Subtopic"
10796,32,3,"Number",1,"Subject"
10796,141,32,"Rounding and Estimating",2,"Topic"
10796,144,32,"Basic Arithmetic",2,"Topic"
10796,216,141,"Estimation",3,"Subtopic"
10796,213,141,"Rounding to the Nearest Whole (10, 100, etc)",3,"Subtopic"
10796,202,144,"Place Value",3,"Subtopic"
10808,49,3,"Algebra",1,"Subject"
10808,61,49,"Sequences",2,"Topic"
10808,62,49,"Writing and Simplifying Expressions",2,"Topic"
10808,154,49,"Solving Equations",2,"Topic"
10808,156,49,"Formula",2,"Topic"
10808,649,154,"Function Machines",3,"Subtopic"
10808,171,61,"Linear Sequences (nth term)",3,"Subtopic"
10808,67,156,"Substitution into Formula",3,"Subtopic"
10808,70,62,"Writing Expressions",3,"Subtopic"
10815,71,3,"Geometry and Measure",1,"Subject"
10815,98,71,"Units of Measurement",2,"Topic"
10815,198,98,"Weight Units",3,"Subtopic"
10843,71,3,"Geometry and Measure",1,"Subject"
10843,271,71,"Pythagoras",2,"Topic"
10843,89,271,"2D Pythagoras",3,"Subtopic"
10854,32,3,"Number",1,"Subject"
10854,39,32,"Fractions",2,"Topic"
10854,38,32,"Fractions, Decimals and Percentage Equivalence",2,"Topic"
10854,230,39,"Adding and Subtracting Fractions",3,"Subtopic"
10854,237,38,"Converting between Fractions and Decimals",3,"Subtopic"
10855,32,3,"Number",1,"Subject"
10855,40,32,"Indices, Powers and Roots",2,"Topic"
10855,247,40,"Laws of Indices",3,"Subtopic"
10866,32,3,"Number",1,"Subject"
10866,144,32,"Basic Arithmetic",2,"Topic"
10866,36,32,"Decimals",2,"Topic"
10866,204,144,"Mental Multiplication and Division",3,"Subtopic"
10866,224,36,"Multiplying and Dividing with Decimals",3,"Subtopic"
10867,101,3,"Data and Statistics",1,"Subject"
10867,342,101,"Data Representation",2,"Topic"
10867,108,342,"Pictogram",3,"Subtopic"
10869,32,3,"Number",1,"Subject"
10869,46,32,"Ratio",2,"Topic"
10869,241,46,"Sharing in a Ratio",3,"Subtopic"
10881,71,3,"Geometry and Measure",1,"Subject"
10881,74,71,"Angles",2,"Topic"
10881,183,74,"Angles in Polygons",3,"Subtopic"
10883,32,3,"Number",1,"Subject"
10883,144,32,"Basic Arithmetic",2,"Topic"
10883,202,144,"Place Value",3,"Subtopic"
10903,71,3,"Geometry and Measure",1,"Subject"
10903,77,71,"Circles",2,"Topic"
10903,186,77,"Area of a Circle",3,"Subtopic"
10907,71,3,"Geometry and Measure",1,"Subject"
10907,98,71,"Units of Measurement",2,"Topic"
10907,209,98,"Time",3,"Subtopic"
10920,32,3,"Number",1,"Subject"
10920,42,32,"Negative Numbers",2,"Topic"
10920,212,42,"Multiplying and Dividing Negative Numbers",3,"Subtopic"
10920,211,42,"Adding and Subtracting Negative Numbers",3,"Subtopic"
10923,49,3,"Algebra",1,"Subject"
10923,152,49,"Expanding Brackets",2,"Topic"
10923,50,152,"Expanding Single Brackets",3,"Subtopic"
10928,32,3,"Number",1,"Subject"
10928,37,32,"Factors, Multiples and Primes",2,"Topic"
10928,221,37,"Prime Numbers and Prime Factors",3,"Subtopic"
10933,32,3,"Number",1,"Subject"
10933,71,3,"Geometry and Measure",1,"Subject"
10933,42,32,"Negative Numbers",2,"Topic"
10933,98,71,"Units of Measurement",2,"Topic"
10933,210,42,"Ordering Negative Numbers",3,"Subtopic"
10933,199,98,"Temperature units",3,"Subtopic"
10940,32,3,"Number",1,"Subject"
10940,144,32,"Basic Arithmetic",2,"Topic"
10940,36,32,"Decimals",2,"Topic"
10940,33,144,"BIDMAS",3,"Subtopic"
10940,224,36,"Multiplying and Dividing with Decimals",3,"Subtopic"
10958,32,3,"Number",1,"Subject"
10958,45,32,"Proportion",2,"Topic"
10958,243,45,"Direct Proportion",3,"Subtopic"
10968,32,3,"Number",1,"Subject"
10968,39,32,"Fractions",2,"Topic"
10968,230,39,"Adding and Subtracting Fractions",3,"Subtopic"
11000,32,3,"Number",1,"Subject"
11000,39,32,"Fractions",2,"Topic"
11000,229,39,"Converting Mixed Number and Improper Fractions",3,"Subtopic"
11003,32,3,"Number",1,"Subject"
11003,144,32,"Basic Arithmetic",2,"Topic"
11003,207,144,"Written Multiplication",3,"Subtopic"
11004,49,3,"Algebra",1,"Subject"
11004,61,49,"Sequences",2,"Topic"
11004,171,61,"Linear Sequences (nth term)",3,"Subtopic"
11027,32,3,"Number",1,"Subject"
11027,44,32,"Percentages",2,"Topic"
11027,233,44,"Percentages of an Amount",3,"Subtopic"
11040,71,3,"Geometry and Measure",1,"Subject"
11040,74,71,"Angles",2,"Topic"
11040,73,74,"Types, Naming and Estimating",3,"Subtopic"
11041,32,3,"Number",1,"Subject"
11041,36,32,"Decimals",2,"Topic"
11041,44,32,"Percentages",2,"Topic"
11041,38,32,"Fractions, Decimals and Percentage Equivalence",2,"Topic"
11041,39,32,"Fractions",2,"Topic"
11041,225,39,"Fractions of an Amount",3,"Subtopic"
11041,224,36,"Multiplying and Dividing with Decimals",3,"Subtopic"
11041,233,44,"Percentages of an Amount",3,"Subtopic"
11041,237,38,"Converting between Fractions and Decimals",3,"Subtopic"
11041,239,38,"Converting between Decimals and Percentages",3,"Subtopic"
11042,71,3,"Geometry and Measure",1,"Subject"
11042,178,71,"Perimeter and Area",2,"Topic"
11042,75,178,"Area of Simple Shapes",3,"Subtopic"
11054,49,3,"Algebra",1,"Subject"
11054,61,49,"Sequences",2,"Topic"
11054,171,61,"Linear Sequences (nth term)",3,"Subtopic"
11058,32,3,"Number",1,"Subject"
11058,144,32,"Basic Arithmetic",2,"Topic"
11058,1975,144,"Combining Operations",3,"Subtopic"
11058,203,144,"Mental Addition and Subtraction",3,"Subtopic"
11065,101,3,"Data and Statistics",1,"Subject"
11065,342,101,"Data Representation",2,"Topic"
11065,117,342,"Time Series and Line Graphs",3,"Subtopic"
11072,32,3,"Number",1,"Subject"
11072,46,32,"Ratio",2,"Topic"
11072,241,46,"Sharing in a Ratio",3,"Subtopic"
11072,334,46,"Writing Ratios",3,"Subtopic"
11073,32,3,"Number",1,"Subject"
11073,49,3,"Algebra",1,"Subject"
11073,42,32,"Negative Numbers",2,"Topic"
11073,40,32,"Indices, Powers and Roots",2,"Topic"
11073,144,32,"Basic Arithmetic",2,"Topic"
11073,154,49,"Solving Equations",2,"Topic"
11073,64,154,"Linear Equations",3,"Subtopic"
11073,246,40,"Square Roots, Cube Roots, etc",3,"Subtopic"
11073,33,144,"BIDMAS",3,"Subtopic"
11073,212,42,"Multiplying and Dividing Negative Numbers",3,"Subtopic"
11079,71,3,"Geometry and Measure",1,"Subject"
11079,278,71,"Transformations",2,"Topic"
11079,92,278,"Reflection",3,"Subtopic"
11084,32,3,"Number",1,"Subject"
11084,42,32,"Negative Numbers",2,"Topic"
11084,211,42,"Adding and Subtracting Negative Numbers",3,"Subtopic"
11085,32,3,"Number",1,"Subject"
11085,49,3,"Algebra",1,"Subject"
11085,59,49,"Inequalities",2,"Topic"
11085,42,32,"Negative Numbers",2,"Topic"
11085,211,42,"Adding and Subtracting Negative Numbers",3,"Subtopic"
11085,165,59,"Inequalities on Number Lines",3,"Subtopic"
11085,210,42,"Ordering Negative Numbers",3,"Subtopic"
11090,32,3,"Number",1,"Subject"
11090,42,32,"Negative Numbers",2,"Topic"
11090,144,32,"Basic Arithmetic",2,"Topic"
11090,210,42,"Ordering Negative Numbers",3,"Subtopic"
11090,202,144,"Place Value",3,"Subtopic"
11090,208,144,"Written Division",3,"Subtopic"
11090,224,36,"Multiplying and Dividing with Decimals",3,"Subtopic"
11100,49,3,"Algebra",1,"Subject"
11100,59,49,"Inequalities",2,"Topic"
11100,166,59,"Solving Linear Inequalities",3,"Subtopic"
11105,32,3,"Number",1,"Subject"
11105,40,32,"Indices, Powers and Roots",2,"Topic"
11105,246,40,"Square Roots, Cube Roots, etc",3,"Subtopic"
11110,71,3,"Geometry and Measure",1,"Subject"
11110,77,71,"Circles",2,"Topic"
11110,187,77,"Sectors of a Circle",3,"Subtopic"
11120,71,3,"Geometry and Measure",1,"Subject"
11120,178,71,"Perimeter and Area",2,"Topic"
11120,75,178,"Area of Simple Shapes",3,"Subtopic"
11121,32,3,"Number",1,"Subject"
11121,144,32,"Basic Arithmetic",2,"Topic"
11121,202,144,"Place Value",3,"Subtopic"
11124,32,3,"Number",1,"Subject"
11124,144,32,"Basic Arithmetic",2,"Topic"
11124,207,144,"Written Multiplication",3,"Subtopic"
11131,32,3,"Number",1,"Subject"
11131,141,32,"Rounding and Estimating",2,"Topic"
11131,214,141,"Rounding to Decimal Places",3,"Subtopic"
11137,71,3,"Geometry and Measure",1,"Subject"
11137,178,71,"Perimeter and Area",2,"Topic"
11137,75,178,"Area of Simple Shapes",3,"Subtopic"
11143,32,3,"Number",1,"Subject"
11143,44,32,"Percentages",2,"Topic"
11143,233,44,"Percentages of an Amount",3,"Subtopic"
11146,32,3,"Number",1,"Subject"
11146,49,3,"Algebra",1,"Subject"
11146,71,3,"Geometry and Measure",1,"Subject"
11146,62,49,"Writing and Simplifying Expressions",2,"Topic"
11146,144,32,"Basic Arithmetic",2,"Topic"
11146,42,32,"Negative Numbers",2,"Topic"
11146,74,71,"Angles",2,"Topic"
11146,181,74,"Basic Angle Facts (straight line, opposite, around a point, etc)",3,"Subtopic"
11146,212,42,"Multiplying and Dividing Negative Numbers",3,"Subtopic"
11146,33,144,"BIDMAS",3,"Subtopic"
11146,252,62,"Multiplying Terms",3,"Subtopic"
11149,71,3,"Geometry and Measure",1,"Subject"
11149,100,71,"Volume and Surface Area",2,"Topic"
11149,189,100,"Volume of Prisms",3,"Subtopic"
11157,32,3,"Number",1,"Subject"
11157,144,32,"Basic Arithmetic",2,"Topic"
11157,33,144,"BIDMAS",3,"Subtopic"
11159,32,3,"Number",1,"Subject"
11159,49,3,"Algebra",1,"Subject"
11159,144,32,"Basic Arithmetic",2,"Topic"
11159,62,49,"Writing and Simplifying Expressions",2,"Topic"
11159,70,62,"Writing Expressions",3,"Subtopic"
11159,204,144,"Mental Multiplication and Division",3,"Subtopic"
11159,203,144,"Mental Addition and Subtraction",3,"Subtopic"
11166,32,3,"Number",1,"Subject"
11166,144,32,"Basic Arithmetic",2,"Topic"
11166,204,144,"Mental Multiplication and Division",3,"Subtopic"
11166,206,144,"Written Subtraction",3,"Subtopic"
11177,71,3,"Geometry and Measure",1,"Subject"
11177,98,71,"Units of Measurement",2,"Topic"
11177,209,98,"Time",3,"Subtopic"
11195,32,3,"Number",1,"Subject"
11195,44,32,"Percentages",2,"Topic"
11195,236,44,"Repeated Percentages and Compound Interest",3,"Subtopic"
11199,32,3,"Number",1,"Subject"
11199,144,32,"Basic Arithmetic",2,"Topic"
11199,42,32,"Negative Numbers",2,"Topic"
11199,1977,42,"Mixed operation Negative Numbers",3,"Subtopic"
11199,212,42,"Multiplying and Dividing Negative Numbers",3,"Subtopic"
11199,33,144,"BIDMAS",3,"Subtopic"
11200,71,3,"Geometry and Measure",1,"Subject"
11200,278,71,"Transformations",2,"Topic"
11200,92,278,"Reflection",3,"Subtopic"
11202,32,3,"Number",1,"Subject"
11202,144,32,"Basic Arithmetic",2,"Topic"
11202,204,144,"Mental Multiplication and Division",3,"Subtopic"
11205,32,3,"Number",1,"Subject"
11205,39,32,"Fractions",2,"Topic"
11205,44,32,"Percentages",2,"Topic"
11205,45,32,"Proportion",2,"Topic"
11205,225,39,"Fractions of an Amount",3,"Subtopic"
11205,233,44,"Percentages of an Amount",3,"Subtopic"
11205,243,45,"Direct Proportion",3,"Subtopic"
11207,32,3,"Number",1,"Subject"
11207,144,32,"Basic Arithmetic",2,"Topic"
11207,1975,144,"Combining Operations",3,"Subtopic"
11211,32,3,"Number",1,"Subject"
11211,42,32,"Negative Numbers",2,"Topic"
11211,212,42,"Multiplying and Dividing Negative Numbers",3,"Subtopic"
11216,32,3,"Number",1,"Subject"
11216,42,32,"Negative Numbers",2,"Topic"
11216,211,42,"Adding and Subtracting Negative Numbers",3,"Subtopic"
11219,32,3,"Number",1,"Subject"
11219,141,32,"Rounding and Estimating",2,"Topic"
11219,213,141,"Rounding to the Nearest Whole (10, 100, etc)",3,"Subtopic"
11224,32,3,"Number",1,"Subject"
11224,46,32,"Ratio",2,"Topic"
11224,334,46,"Writing Ratios",3,"Subtopic"
11239,32,3,"Number",1,"Subject"
11239,71,3,"Geometry and Measure",1,"Subject"
11239,37,32,"Factors, Multiples and Primes",2,"Topic"
11239,144,32,"Basic Arithmetic",2,"Topic"
11239,178,71,"Perimeter and Area",2,"Topic"
11239,221,37,"Prime Numbers and Prime Factors",3,"Subtopic"
11239,75,178,"Area of Simple Shapes",3,"Subtopic"
11239,219,37,"Factors and Highest Common Factor",3,"Subtopic"
11239,204,144,"Mental Multiplication and Division",3,"Subtopic"
11239,220,37,"Multiples and Lowest Common Multiple",3,"Subtopic"
11244,32,3,"Number",1,"Subject"
11244,144,32,"Basic Arithmetic",2,"Topic"
11244,36,32,"Decimals",2,"Topic"
11244,204,144,"Mental Multiplication and Division",3,"Subtopic"
11244,224,36,"Multiplying and Dividing with Decimals",3,"Subtopic"
11244,223,36,"Adding and Subtracting with Decimals",3,"Subtopic"
11248,32,3,"Number",1,"Subject"
11248,46,32,"Ratio",2,"Topic"
11248,241,46,"Sharing in a Ratio",3,"Subtopic"
11257,49,3,"Algebra",1,"Subject"
11257,1169,49,"Algebra-Others",2,"Topic"
11257,62,49,"Writing and Simplifying Expressions",2,"Topic"
11257,70,62,"Writing Expressions",3,"Subtopic"
11276,101,3,"Data and Statistics",1,"Subject"
11276,338,101,"Data Processing",2,"Topic"
11276,102,338,"Averages (mean, median, mode) from a List of Data",3,"Subtopic"
11284,32,3,"Number",1,"Subject"
11284,141,32,"Rounding and Estimating",2,"Topic"
11284,216,141,"Estimation",3,"Subtopic"
11286,32,3,"Number",1,"Subject"
11286,37,32,"Factors, Multiples and Primes",2,"Topic"
11286,221,37,"Prime Numbers and Prime Factors",3,"Subtopic"
11295,32,3,"Number",1,"Subject"
11295,46,32,"Ratio",2,"Topic"
11295,241,46,"Sharing in a Ratio",3,"Subtopic"
11299,49,3,"Algebra",1,"Subject"
11299,153,49,"Factorising",2,"Topic"
11299,52,153,"Factorising into a Single Bracket",3,"Subtopic"
11304,32,3,"Number",1,"Subject"
11304,38,32,"Fractions, Decimals and Percentage Equivalence",2,"Topic"
11304,44,32,"Percentages",2,"Topic"
11304,239,38,"Converting between Decimals and Percentages",3,"Subtopic"
11304,237,38,"Converting between Fractions and Decimals",3,"Subtopic"
11304,233,44,"Percentages of an Amount",3,"Subtopic"
11304,238,38,"Converting between Fractions and Percentages",3,"Subtopic"
11312,71,3,"Geometry and Measure",1,"Subject"
11312,278,71,"Transformations",2,"Topic"
11312,92,278,"Reflection",3,"Subtopic"
11313,32,3,"Number",1,"Subject"
11313,44,32,"Percentages",2,"Topic"
