"QuestionId_DQ","InterventionId","MetaDataId","Text","Sequence","MetaDataTagId","Label"
101508,11329,13944,"\( \frac{5}{100}+\frac{8}{10} \)",2,3,"Answer A Text"
101508,11329,13945,"\( \frac{5}{10}+\frac{8}{100} \)",3,5,"Answer B Text"
101508,11329,13946,"\( \frac{5}{10}+\frac{8}{1} \)",4,7,"Answer C Text"
101508,11329,13947,"\( \frac{5}{100}+\frac{8}{100} \)",5,9,"Answer D Text"
95219,11331,6527,"\( \begin{array}{r}\quad58 \\ \times 22 \\ \hline\end{array} \)",1,1,"Question Text"
95219,11331,6528,"What number will be in the ones/units column of the final answer?",2,1,"Question Text"
95219,11331,6529,"\( 6 \)",3,3,"Answer A Text"
95219,11331,6530,"\( 0 \)",4,5,"Answer B Text"
95219,11331,6531,"\( 1 \)",5,7,"Answer C Text"
95219,11331,6532,"\( 16 \)",6,9,"Answer D Text"
100568,11334,36178,"Leo and Mia are arguing equivalent fractions.
Leo says \( \frac{9}{15}=\frac{12}{20} \)
Mia says \( \frac{9}{15}=\frac{15}{21} \)
Who is correct?",1,1,"Question Text"
100568,11334,36179,"Only
Leo",2,3,"Answer A Text"
100568,11334,36180,"Only
Mia",3,5,"Answer B Text"
100568,11334,36181,"Both Leo and Mia",4,7,"Answer C Text"
100568,11334,36182,"Neither is correct",5,9,"Answer D Text"
146056,11337,11239,"Martha wants to calculate the area of this trapezium using the formula:",1,1,"Question Text"
146056,11337,11240,"Area \( =\left(\frac{a+b}{2}\right) h \)",2,1,"Question Text"
146056,11337,11241,"A trapezium with the parallel sides labelled 5cm and 1cm, the slant height labelled 6cm and the perpendicular height labelled 4cm.",3,2,"Question Image"
146056,11337,11242,"What are the values of \( a \) and \( b \) ?",4,1,"Question Text"
146056,11337,11243,"\( 4 \mathrm{~cm} \) and \( 6 \mathrm{~cm} \)",5,3,"Answer A Text"
146056,11337,11244,"\( 5 \mathrm{~cm} \) and \( 4 \mathrm{~cm} \)",6,5,"Answer B Text"
146056,11337,11245,"\( 4 \mathrm{~cm} \) and \( 1 \mathrm{~cm} \)",7,7,"Answer C Text"
146056,11337,11246,"\( 5 \mathrm{~cm} \) and \( 1 \mathrm{~cm} \)",8,9,"Answer D Text"
77590,11350,5334,"At the start of the day, there was \( £ 1,578 \) in the till. \( £ 6,537 \) was taken and \( £ 3,485 \) was handed out. How much money was left?",1,1,"Question Text"
77590,11350,5335,"\( £ 11,660 \)",2,3,"Answer A Text"
77590,11350,5336,"\( £ 1,474 \)",3,5,"Answer B Text"
77590,11350,5337,"\( £ 4,630 \)",4,7,"Answer C Text"
77590,11350,5338,"\( £ 3,052 \)",5,9,"Answer D Text"
89413,11355,2597,"Diagram of a thermometer showing positive and negative temperatures, with an arrow labelled +5 going from -1 up to 4",1,2,"Question Image"
89413,11355,2598,"Which of the following calculations is represented on the thermometer?",2,1,"Question Text"
89413,11355,2599,"\( 4+5=-1 \)",3,3,"Answer A Text"
89413,11355,2600,"\( -1+5=4 \)",4,5,"Answer B Text"
89413,11355,2601,"\( -1+4=5 \)",5,7,"Answer C Text"
89413,11355,2602,"\( 1+4=5 \)",6,9,"Answer D Text"
120808,11356,3936,"Leo and Lila are arguing about the number \( 2 \)
Leo says \( 2 \) is a prime number
Lila says \( 2 \) is a square number
Who is correct?",1,1,"Question Text"
120808,11356,3937,"Only Leo",2,3,"Answer A Text"
120808,11356,3938,"Only
Lila",3,5,"Answer B Text"
120808,11356,3939,"Both Leo and Lila",4,7,"Answer C Text"
120808,11356,3940,"Neither is correct",5,9,"Answer D Text"
73662,11365,41190,"A right angle triangle with the adjacent labelled u, the opposite labelled 29 cm and the angle given is 17 degrees.",1,2,"Question Image"
73662,11365,41191,"Which is the correct method to work out side \( u \) ?",2,1,"Question Text"
73662,11365,41192,"\( \frac{29}{\tan (17)} \)",3,3,"Answer A Text"
73662,11365,41193,"\( \frac{29}{\sin (17)} \)",4,5,"Answer B Text"
73662,11365,41194,"\( \tan (17) \times 29 \)",5,7,"Answer C Text"
73662,11365,41195,"\( \frac{\tan (17)}{29} \)",6,9,"Answer D Text"
147119,11366,19816,"Jack and Emma are discussing the conjecture:

Odd numbers have an odd number of factors

Jack says a counter-example is \( 15 \)

Emma says a counter-example is \( 25 \)

Who do you agree with?",1,1,"Question Text"
147119,11366,19817,"Only Jack",2,3,"Answer A Text"
147119,11366,19818,"Only Emma",3,5,"Answer B Text"
147119,11366,19819,"Both Jack and Emma",4,7,"Answer C Text"
147119,11366,19820,"Neither is correct",5,9,"Answer D Text"
77128,11375,7345,"\(
2 r^{2}-4 r
\)
What is the value of this expression when \( r=-2 \) ?",1,1,"Question Text"
77128,11375,7346,"\( -34 \)",2,3,"Answer A Text"
77128,11375,7347,"\( -16 \)",3,5,"Answer B Text"
77128,11375,7348,"\( 16 \)",4,7,"Answer C Text"
77128,11375,7349,"\( 0 \)",5,9,"Answer D Text"
98483,11391,8979,"What is the area of this shape?",1,1,"Question Text"
98483,11391,8980,"Parallelogram drawn on square grid with area of 6 squares",2,2,"Question Image"
98483,11391,8981,"\( 6 \)",3,3,"Answer A Text"
98483,11391,8982,"\( 8 \)",4,5,"Answer B Text"
98483,11391,8983,"\( 4 \)",5,7,"Answer C Text"
98483,11391,8984,"\( 7 \)",6,9,"Answer D Text"
131438,11393,10705,"\(
1 \frac{2}{5}+\frac{3}{4}=2 \frac{\bigstar}{20}
\)
What should replace the star?",1,1,"Question Text"
131438,11393,10706,"\( 5 \)",2,3,"Answer A Text"
131438,11393,10707,"\( 6 \)",3,5,"Answer B Text"
131438,11393,10708,"\( 3 \)",4,7,"Answer C Text"
131438,11393,10709,"\( 43 \)",5,9,"Answer D Text"
131365,11414,6921,"These two shapes are similar (not drawn to scale).
What should replace the star?",1,1,"Question Text"
131365,11414,6922,"Two scalene triangles. The bigger one has sides 9 cm and 7.5 cm. On the smaller triangle, the side corresponding to the 9 cm is 6 cm, and the side corresponding to the 7.5 cm is marked with a star.",2,2,"Question Image"
131365,11414,6923,"\( 3.75 \mathrm{~cm} \)",3,3,"Answer A Text"
131365,11414,6924,"\( 5 \mathrm{~cm} \)",4,5,"Answer B Text"
131365,11414,6925,"\( 4.5 \mathrm{~cm} \)",5,7,"Answer C Text"
131365,11414,6926,"Not enough information",6,9,"Answer D Text"
134937,11432,35943,"Write the following ratio in its simplest form so both sides of the ratio are integers:
\(
\frac{1}{8}: \frac{1}{2}
\)",1,1,"Question Text"
134937,11432,35944,"\( 1: 4 \)",2,3,"Answer A Text"
134937,11432,35945,"\( 4: 1 \)",3,5,"Answer B Text"
134937,11432,35946,"\( 2: 8 \)",4,7,"Answer C Text"
134937,11432,35947,"\( 8: 2 \)",5,9,"Answer D Text"
89268,11433,1798,"\[
25 \times 14=25 \times(2 \times \text { 予 })
\]
What should replace the star to make this calculation correct?",1,1,"Question Text"
89268,11433,1799,"\( 7 \)",2,3,"Answer A Text"
89268,11433,1800,"\( 14 \)",3,5,"Answer B Text"
89268,11433,1801,"\( 12 \)",4,7,"Answer C Text"
89268,11433,1802,"\( 28 \)",5,9,"Answer D Text"
79635,11440,42908,"Work out the length of the hypotenuse in this right-angled triangle.",1,1,"Question Text"
79635,11440,42909,"Leave your answer as a square root.",2,1,"Question Text"
79635,11440,42910,"Right-angled triangle with base 11cm and height 6cm and hypotenuse to work out.",3,2,"Question Image"
79635,11440,42911,"\( \sqrt{17} \mathrm{~cm} \)",4,3,"Answer A Text"
79635,11440,42912,"\( \sqrt{157} \mathrm{~cm} \)",5,5,"Answer B Text"
79635,11440,42913,"\( \sqrt{34} \mathrm{~cm} \)",6,7,"Answer C Text"
79635,11440,42914,"\( \sqrt{85} \mathrm{~cm} \)",7,9,"Answer D Text"
77162,11441,5384,"The perimeter of the fence around the rectangular field is \( 90 \mathrm{~m} \)",1,1,"Question Text"
77162,11441,5385,"Find the missing length.",2,1,"Question Text"
77162,11441,5386,"A rectangle is shown with the width marked as 10m and the length marked with a question mark.",3,2,"Question Image"
77162,11441,5387,"\( 10 \mathrm{~m} \)",4,3,"Answer A Text"
77162,11441,5388,"\( 20 \mathrm{~m} \)",5,5,"Answer B Text"
77162,11441,5389,"\( 70 \mathrm{~m} \)",6,7,"Answer C Text"
77162,11441,5390,"\( 35 \mathrm{~m} \)",7,9,"Answer D Text"
101053,11448,3536,"Calculate
\(
\frac{1}{6} \div 3
\)",1,1,"Question Text"
101053,11448,3537,"\( 2 \)",2,3,"Answer A Text"
101053,11448,3538,"\( \frac{1}{18} \)",3,5,"Answer B Text"
101053,11448,3539,"\( 18 \)",4,7,"Answer C Text"
101053,11448,3540,"\( \frac{1}{2} \)",5,9,"Answer D Text"
103734,11455,1818,"\( 2 \div 0.5= \)",1,1,"Question Text"
103734,11455,1819,"\( 4 \)",2,3,"Answer A Text"
103734,11455,1820,"\( 2.5 \)",3,5,"Answer B Text"
103734,11455,1821,"\( 1 \)",4,7,"Answer C Text"
103734,11455,1822,"\( 0.25 \)",5,9,"Answer D Text"
100610,11462,7036,"Which of these fractions could \(not\) be placed between the fractions marked on the number line?",1,1,"Question Text"
100610,11462,7037,"A numberline with 2 dashes shown. The leftmost dash is labelled as 1/6 and the rightmost dash is labelled as 3/6",2,2,"Question Image"
100610,11462,7038,"\( \frac{25}{100} \)",3,3,"Answer A Text"
100610,11462,7039,"\( \frac{2}{6} \)",4,5,"Answer B Text"
100610,11462,7040,"\( \frac{13}{24} \)",5,7,"Answer C Text"
100610,11462,7041,"\( \frac{1}{5} \)",6,9,"Answer D Text"
103717,11463,15098,"\( 0.8 \times 0.15= \)",1,1,"Question Text"
103717,11463,15099,"\( 1.2 \)",2,3,"Answer A Text"
103717,11463,15100,"\( 1.20 \)",3,5,"Answer B Text"
103717,11463,15101,"\( 0.012 \)",4,7,"Answer C Text"
103717,11463,15102,"\( 0.12 \)",5,9,"Answer D Text"
100610,11472,7036,"Which of these fractions could \(not\) be placed between the fractions marked on the number line?",1,1,"Question Text"
100610,11472,7037,"A numberline with 2 dashes shown. The leftmost dash is labelled as 1/6 and the rightmost dash is labelled as 3/6",2,2,"Question Image"
100610,11472,7038,"\( \frac{25}{100} \)",3,3,"Answer A Text"
100610,11472,7039,"\( \frac{2}{6} \)",4,5,"Answer B Text"
100610,11472,7040,"\( \frac{13}{24} \)",5,7,"Answer C Text"
100610,11472,7041,"\( \frac{1}{5} \)",6,9,"Answer D Text"
105606,11476,25579,"When you multiply out the brackets and simplify, what replaces the star?
\(
m(m+2)(m-2) \equiv m^{3} \bigstar \  m^{2} \triangle \ m
\)",1,1,"Question Text"
105606,11476,25580,"\(
\bigstar=+0
\)
(no \( \mathrm{m}^{2} \) term)",2,3,"Answer A Text"
105606,11476,25581,"\( \bigstar=+2 \)",3,5,"Answer B Text"
105606,11476,25582,"\( \bigstar=-2 \)",4,7,"Answer C Text"
105606,11476,25583,"\( \bigstar=-4 \)",5,9,"Answer D Text"
145924,11479,42389,"A ship is heading NE.",1,1,"Question Text"
145924,11479,42390,"A compass showing all 8 directions: N, NE, E, SE, S, SW, W and NW",2,2,"Question Image"
145924,11479,42391,"It turns through \( 90^{\circ} \) clockwise.

Which direction is it now facing?",3,1,"Question Text"
145924,11479,42392,"\( N W \)",4,3,"Answer A Text"
145924,11479,42393,"SE",5,5,"Answer B Text"
145924,11479,42394,"\( E \)",6,7,"Answer C Text"
145924,11479,42395,"\( S W \)",7,9,"Answer D Text"
146979,11485,20912,"Liam and Sophie are discussing factors of \( \mathbf{1 2 y} \)
Liam says \( y \) is a factor of \( 12 y \)
Sophie says \( 3 \) is a factor of \( 12 y \)
Who do you agree with?",1,1,"Question Text"
146979,11485,20913,"Only
Liam",2,3,"Answer A Text"
146979,11485,20914,"Only
Sophie",3,5,"Answer B Text"
146979,11485,20915,"Both Liam and Sophie",4,7,"Answer C Text"
146979,11485,20916,"Neither is correct",5,9,"Answer D Text"
106613,11510,2203,"Solve the equation:
\[
0.45=0.3 p
\]",1,1,"Question Text"
106613,11510,2204,"\( p=\frac{2}{3} \)",2,3,"Answer A Text"
106613,11510,2205,"\( p=1.5 \)",3,5,"Answer B Text"
106613,11510,2206,"\( p=0.135 \)",4,7,"Answer C Text"
106613,11510,2207,"\( p=0.15 \)",5,9,"Answer D Text"
104613,11515,13650,"A number, \( n \), has been rounded to \( 2 \) decimal places to give \( \mathbf{3 . 7 2} \)
What is the smallest \( n \) can be?",1,1,"Question Text"
104613,11515,13651,"\( 3.7 \)",2,3,"Answer A Text"
104613,11515,13652,"\( 3.71 \)",3,5,"Answer B Text"
104613,11515,13653,"\( 3.715 \)",4,7,"Answer C Text"
104613,11515,13654,"\( 3.719 \)",5,9,"Answer D Text"
81311,11521,3301,"What is the \( 15 \) th term of this sequence?",1,1,"Question Text"
81311,11521,3302,"\( u_{n}=1-3 n \)",2,1,"Question Text"
81311,11521,3303,"\( -44 \)",3,3,"Answer A Text"
81311,11521,3304,"\( -46 \)",4,5,"Answer B Text"
81311,11521,3305,"\( -14 \)",5,7,"Answer C Text"
81311,11521,3306,"\( -30 \)",6,9,"Answer D Text"
75968,11522,15058,"Estimate \( 3269 \times 138 \)",1,1,"Question Text"
75968,11522,15059,"\( 300,000 \)",2,3,"Answer A Text"
75968,11522,15060,"\( 420,000 \)",3,5,"Answer B Text"
75968,11522,15061,"\( 330,000 \)",4,7,"Answer C Text"
75968,11522,15062,"\( 451,122 \)",5,9,"Answer D Text"
106596,11530,4800,"Elijah is solving an equation. This is the left-hand side of two lines of working from Elijah's book. Elijah always records what operation he has done to both sides of the equation.
What operation should replace the star?",1,1,"Question Text"
106596,11530,4801,"A diagram with an arrow from 7x to x labelled with an arrow and the arrow is labelled with a star",2,2,"Question Image"
106596,11530,4802,"\( +7 \)",3,3,"Answer A Text"
106596,11530,4803,"\( \times 7 \)",4,5,"Answer B Text"
106596,11530,4804,"\( \div 7 \)",5,7,"Answer C Text"
106596,11530,4805,"\( -7 \)",6,9,"Answer D Text"
77168,11550,5402,"A triangle has a base of \( 8 \mathrm{~cm} \) and a height of \( 4 \mathrm{~cm} \).
A rectangle has the same area.
Which are possible dimensions of the rectangle?",1,1,"Question Text"
77168,11550,5403,"\( 1 \mathrm{~cm} \) by
\( 16 \mathrm{~cm} \)",2,3,"Answer A Text"
77168,11550,5404,"\( 2 \mathrm{~cm} \) by
\( 8 \mathrm{~cm} \)",3,5,"Answer B Text"
77168,11550,5405,"\( 4 \mathrm{~cm} \) by
\( 4 \mathrm{~cm} \)",4,7,"Answer C Text"
77168,11550,5406,"A, B and C",5,9,"Answer D Text"
131499,11560,9776,"What is \( 120 \% \) of \( 50 \) ?",1,1,"Question Text"
131499,11560,9777,"\( 10 \)",2,3,"Answer A Text"
131499,11560,9778,"\( 60 \)",3,5,"Answer B Text"
131499,11560,9779,"\( 70 \)",4,7,"Answer C Text"
131499,11560,9780,"You cannot have percentages greater than \( 100 \)",5,9,"Answer D Text"
78349,11567,16863,"Which vector correctly describes the translation that maps object \( P \) onto object \( Q \)?",1,1,"Question Text"
78349,11567,16864,"The image shows a pair of axes and two congruent trapezia labelled P and Q. Trapezium P has vertices at (1, 7), (2, 9), (4, 9), (5, 7). Trapezium Q has vertices at (3, 3), (4, 5), (6, 5), (7, 3).",2,2,"Question Image"
78349,11567,16865,"\( \left(\begin{array}{c}2 \\ -4\end{array}\right) \)",3,3,"Answer A Text"
78349,11567,16866,"\( \left(\begin{array}{c}-4 \\ 2\end{array}\right) \)",4,5,"Answer B Text"
78349,11567,16867,"\( \left(\begin{array}{c}4 \\ -2\end{array}\right) \)",5,7,"Answer C Text"
78349,11567,16868,"\( \left(\begin{array}{c}-2 \\ 4\end{array}\right) \)",6,9,"Answer D Text"
77771,11576,8742,"Expand \( 4(3 c+2) \)",1,1,"Question Text"
77771,11576,8743,"\( 7 c+6 \)",2,3,"Answer A Text"
77771,11576,8744,"\( 12 c+8 \)",3,5,"Answer B Text"
77771,11576,8745,"\( 12 c+6 \)",4,7,"Answer C Text"
77771,11576,8746,"\( 12 c+2 \)",5,9,"Answer D Text"
129181,11577,7860,"A formula is given by:

\[
F=3 p
\]

What is the value of \( F \) when \( p=4 \) ?",1,1,"Question Text"
129181,11577,7861,"\( 12 \)",2,3,"Answer A Text"
129181,11577,7862,"\( 7 \)",3,5,"Answer B Text"
129181,11577,7863,"\( 34 \)",4,7,"Answer C Text"
129181,11577,7864,"\( 81 \)",5,9,"Answer D Text"
101848,11578,3883,"Alex and Emma are arguing about numbers.
Alex says \( 3040>3400 \)
Emma says \( 3040>340 \)
Who is correct?",1,1,"Question Text"
101848,11578,3884,"Only
Alex",2,3,"Answer A Text"
101848,11578,3885,"Only Emma",3,5,"Answer B Text"
101848,11578,3886,"Both Alex and Emma",4,7,"Answer C Text"
101848,11578,3887,"Neither is correct",5,9,"Answer D Text"
146975,11580,4534,"Jack and Emma are discussing \( 2 x+5 \) where \( x \) is a positive integer
Jack says if \( x=5 \) then \( 2 x+5 \) is a multiple of \( 5 \) Emma says if \( x=2 \) then \( 2 x+5 \) is a multiple of \( 2 \)
Who do you agree with?",1,1,"Question Text"
146975,11580,4535,"Only Jack",2,3,"Answer A Text"
146975,11580,4536,"Only Emma",3,5,"Answer B Text"
146975,11580,4537,"Both Jack and Emma",4,7,"Answer C Text"
146975,11580,4538,"Neither is correct",5,9,"Answer D Text"
77126,11581,1552,"If \( d=-3 \) what is the value of \( 15-3 d \) ?",1,1,"Question Text"
77126,11581,1553,"\( -18 \)",2,3,"Answer A Text"
77126,11581,1554,"\( 6 \)",3,5,"Answer B Text"
77126,11581,1555,"\( 9 \)",4,7,"Answer C Text"
77126,11581,1556,"\( 24 \)",5,9,"Answer D Text"
131637,11588,38952,"\[
2: 7
\]

Write this ratio in the form \( n: 1 \)",1,1,"Question Text"
131637,11588,38953,"\( \frac{2}{7}: 1 \)",2,3,"Answer A Text"
131637,11588,38954,"\( -4: 1 \)",3,5,"Answer B Text"
131637,11588,38955,"\( 3.5: 1 \)",4,7,"Answer C Text"
131637,11588,38956,"Is not
possible",5,9,"Answer D Text"
103794,11589,1255,"\( 0.15 \div 0.2= \)",1,1,"Question Text"
103794,11589,1256,"\( 0.75 \)",2,3,"Answer A Text"
103794,11589,1257,"\( 7.5 \)",3,5,"Answer B Text"
103794,11589,1258,"\( 0.075 \)",4,7,"Answer C Text"
103794,11589,1259,"\( 75 \)",5,9,"Answer D Text"
77623,11591,50060,"The data shows the height of five different plants.
Find the outlier in the data.
\[
9 \mathrm{~cm} \quad 8.5 \mathrm{~cm} \quad 7.5 \mathrm{~mm} \quad 70 \mathrm{~mm} \quad 8 \mathrm{~cm}
\]",1,1,"Question Text"
77623,11591,50061,"\( 70 \mathrm{~mm} \)",2,3,"Answer A Text"
77623,11591,50062,"\( 7.5 \mathrm{~mm} \)",3,5,"Answer B Text"
77623,11591,50063,"\( 8.5 \mathrm{~cm} \)",4,7,"Answer C Text"
77623,11591,50064,"\( 70 \mathrm{~cm} \)",5,9,"Answer D Text"
109816,11594,13130,"In which region would \( \frac{10}{15} \) belong?",1,1,"Question Text"
109816,11594,13131,"A Venn diagram with two circles labelled simplifies and equivalent to 6/9. A is in the simplifies only region, B is in the intersection, C is in the equivalent to 6/9 only region and D is outside the two circles.",2,2,"Question Image"
109816,11594,13132,"A",3,3,"Answer A Text"
109816,11594,13133,"B",4,5,"Answer B Text"
109816,11594,13134,"C",5,7,"Answer C Text"
109816,11594,13135,"D",6,9,"Answer D Text"
129994,11599,37176,"What is \( 242,395 \) rounded to the nearest \( 10 ? \)",1,1,"Question Text"
129994,11599,37177,"\( 242,390 \)",2,3,"Answer A Text"
129994,11599,37178,"\( 242,000 \)",3,5,"Answer B Text"
129994,11599,37179,"\( 242,400 \)",4,7,"Answer C Text"
129994,11599,37180,"\( 240,000 \)",5,9,"Answer D Text"
77628,11602,7565,"When finding the mean of a data set, what is the second step?",1,1,"Question Text"
77628,11602,7566,"Order the numbers from smallest to largest.",2,3,"Answer A Text"
77628,11602,7567,"Add the numbers together.",3,5,"Answer B Text"
77628,11602,7568,"Divide by how many numbers there are.",4,7,"Answer C Text"
77628,11602,7569,"Subtract the smallest number from the largest number.",5,9,"Answer D Text"
129046,11614,37449,"Which of the following numbers is a composite number?",1,1,"Question Text"
