"InterventionId","TutorId","QuestionId_DQ","MessageSequence","IsTutor","MessageString","TalkMovePrediction"
9281,67,77775,1,1,"Hello Lina how are you this evening?","<None>"
9281,67,77775,2,1,"I am Nora, one of the Eedi tutors","<None>"
9281,-1,77775,3,0,"Tired, because I am revising lots of topics like this for my maths test tomorrow! How are you? I am stuck on how to expand the brackets","<NA>"
9281,67,77775,4,1,"Ohh sorry to hear that 😔hopefully I can help with this one, and you feel more confident before your test tomorrow.","<None>"
9281,67,77775,5,1,"I am good thank you ","<None>"
9281,67,77775,6,1,"Let's have a look at the question above ","<None>"
9281,-1,77775,7,0,"Okay","<NA>"
9281,-1,77775,8,0,"Are you there?","<NA>"
9281,-1,77775,9,0,"Nora I don't have much time left to studyy","<NA>"
9281,67,77775,10,1,"Ohh yes, sorry Ia m here","<None>"
9281,67,77775,11,1,"Let's see","<None>"
9281,67,77775,12,1,"let's split the problem into 2 parts:","<None>"
9281,67,77775,13,1,"4(2x + 1) first. To expand, we multiply the values outside the brackets with the values inside","<None>"
9281,67,77775,14,1,"4 x 2x = ?  and 4 x 1 = ?","<Press for Accuracy>"
9281,67,77775,15,1,"Hi Lina, are you still there?","<None>"
9281,170,77775,16,1,"Hello Lina :)","<None>"
9281,-1,77775,17,0,"Hi mia the homework help unclaimed but i think those topics will be fine im stuck on this question","<NA>"
9281,170,77775,18,1,"No problem, so is it the one 4(3x+2)","<None>"
9281,-1,77775,19,0,"4(2x=1","<NA>"
9281,-1,77775,20,0,"4(2x+1 sorry","<NA>"
9281,170,77775,21,1,"so 4(2x+1)","<None>"
9281,170,77775,22,1,"So when we expand brackets we need to ensure we multiply everything inside by the term on the outside","<None>"
9281,170,77775,23,1,"so let's start. What is 4 x 2x?","<Press for Accuracy>"
9281,-1,77775,24,0,"8x and then 4 x 1 is 4 so 8x + 4","<NA>"
9281,170,77775,25,1,"Amazing, that is you Lina!!! Fabulous work, well done ","<None>"
9281,-1,77775,26,0,"wait no it is not only that","<NA>"
9281,-1,77775,27,0,"its question 2 cant you see it?","<NA>"
9281,-1,77775,28,0,"expand and simplify: 4(2x+1)-(5x-9)","<NA>"
9281,170,77775,29,1,"No the questions I see above are different","<None>"
9281,-1,77775,30,0,"oh thats weird but that is the question i see","<NA>"
9281,170,77775,31,1,"Oh no wait I see it, it was from January","<None>"
9281,170,77775,32,1,"Ok now for these questions we have to think of the two expressions so we already have that 4(2x+1)=8x+4","<None>"
9281,170,77775,33,1,"Now let's do -(5x-9)....what would this become?","<Press for Accuracy>"
9281,-1,77775,34,0,"-20x - 36","<NA>"
9281,-1,77775,35,0,"its the simplify part i am stuck on","<NA>"
9281,170,77775,36,1,"Not quite....so the 4 is just with the first bracket.","<None>"
9281,170,77775,37,1,"The second brackets just has - outside ","<None>"
9281,170,77775,38,1,"This means we multiplying everything inside by -1...so -1(5x-9)","<None>"
9281,-1,77775,39,0,"-5x-9?","<NA>"
9281,170,77775,40,1,"Nearly :) so because it was -9 before when we multiply -9 by -1....we get 9 ","<None>"
9281,170,77775,41,1,"Because a negative times a negative is a positive","<None>"
9281,-1,77775,42,0,"ahh yess i see","<NA>"
9281,-1,77775,43,0,"so -5x+9","<NA>"
9281,170,77775,44,1,"So if we put that together we have 8x+4-5x+9","<Revoicing>"
9281,170,77775,45,1,"So we need to collect all our x's then collect all our numbers","<None>"
9281,-1,77775,46,0,"8x=5x = 3x","<NA>"
9281,-1,77775,47,0,"4-+9 is -5","<NA>"
9281,-1,77775,48,0,"3x-5?","<NA>"
9281,170,77775,49,1,"SO we have +4 and +9","<None>"
9281,170,77775,50,1,"That would be +13....","<None>"
9281,170,77775,51,1,"the minus is only with the 5x . Does that make sense ok Lina?","<Keep Together>"
9281,-1,77775,52,0,"oh i see because the minus is only the coefficeint of 5x","<NA>"
9281,170,77775,53,1,"Exactly, amazing! So altogether that is 3x + 13","<None>"
9281,-1,77775,54,0,"yep i see :) thanks mia","<NA>"
9281,170,77775,55,1,"You are super welcome, I will let you get back to the lesson","<None>"
9284,5,104291,1,1,"hi again how can I help?","<None>"
9284,-1,104291,2,0,"im stuck","<NA>"
9284,5,104291,3,1,"I'm just reading the quetsion","<None>"
9284,-1,104291,4,0,"ok","<NA>"
9284,5,104291,5,1,"4-5+6, what is the answer to that calculation?","<Press for Accuracy>"
9284,-1,104291,6,0,"5","<NA>"
9284,5,104291,7,1,"yes I agree! How did you work it out?","<Press for Accuracy>"
9284,-1,104291,8,0,"4-5=-1+6","<NA>"
9284,5,104291,9,1,"I agree, so you did the 4-5 first. Now look at the second calculation, what do you get there?","<Press for Accuracy>"
9284,5,104291,10,1,"i'ts 4+5x6=","<Press for Accuracy>"
9284,-1,104291,11,0,"48","<NA>"
9284,5,104291,12,1,"oh thats different to the answer I got, let's have a look. How did youwork it out?","<Press for Accuracy>"
9284,-1,104291,13,0,"🤯🤯🤯","<NA>"
9284,5,104291,14,1,"if we have adding and multiplying which do we do first?","<Press for Accuracy>"
9284,-1,104291,15,0,"multiply","<NA>"
9284,5,104291,16,1,"yes, so the calculation becomes 4+30","<None>"
9284,-1,104291,17,0,"34","<NA>"
9284,-1,104291,18,0,"34","<NA>"
9284,-1,104291,19,0,"34","<NA>"
9284,5,104291,20,1,"I agree!","<None>"
9284,5,104291,21,1,"Well done","<None>"
9284,5,104291,22,1,"so the first thing we do for this second calculation is the multiplying, the 5x6","<None>"
9284,5,104291,23,1,"have a careful read of the options ABCD, which gives 4-5 for the first and then 5x6 for the second?","<Press for Accuracy>"
9284,-1,104291,24,0,"b","<NA>"
9284,5,104291,25,1,"👍😀I agree","<None>"
9284,5,104291,26,1,"You ok with how we worked that out?","<Keep Together>"
9284,-1,104291,27,0,"ye","<NA>"
9284,5,104291,28,1,"lovely working with you again Liam, I'll leave soyou can type in your answr and continue your lesson ","<None>"
9284,5,104291,29,1,"👋😀","<None>"
9288,-1,103671,1,0,"Hi","<NA>"
9288,67,103671,2,1,"Hi LEo","<None>"
9288,67,103671,3,1,"Hw are you?","<None>"
9288,-1,103671,4,0,"Good you","<NA>"
9288,67,103671,5,1,"good thank you","<None>"
9288,67,103671,6,1,"how can I help you?","<Keep Together>"
9288,-1,103671,7,0,"What are you doing","<NA>"
9288,67,103671,8,1,"do you need some help with the question pinned?","<Keep Together>"
9288,-1,103671,9,0,"Yes","<NA>"
9288,67,103671,10,1,"ok, let's look at the number","<None>"
9288,67,103671,11,1,"5.043","<None>"
9288,-1,103671,12,0,"Fine","<NA>"
9288,67,103671,13,1,"can you tell me the value the 5 represents?","<Press for Accuracy>"
9288,67,103671,14,1,"think about your place value","<None>"
9288,-1,103671,15,0,"Units","<NA>"
9288,67,103671,16,1,"yes, although we say ones instead of units","<Revoicing>"
9288,67,103671,17,1,"what about the 0?","<Press for Accuracy>"
9288,-1,103671,18,0,"Tenths","<NA>"
9288,67,103671,19,1,"super - so what about the 4?","<Press for Accuracy>"
9288,-1,103671,20,0,"Hundredths","<NA>"
9288,67,103671,21,1,"excellent leo - you seem to be confident with this","<None>"
9288,67,103671,22,1,"can I help you with anything else?","<Keep Together>"
9288,-1,103671,23,0,"No","<NA>"
9288,67,103671,24,1,"are you happy to go back to answer the question?","<Keep Together>"
9288,-1,103671,25,0,"Yes","<NA>"
9288,67,103671,26,1,"super well done","<None>"
9299,749,89249,1,1,"Hello Sabrina, how can I help?","<Keep Together>"
9299,-1,89249,2,0,"i need help with this","<NA>"
9299,749,89249,3,1,"Sure, give me a moment to have a look","<None>"
9299,749,89249,4,1,"OK, time C is 8 minutes and how many seconds?","<Press for Accuracy>"
9299,-1,89249,5,0,"8 and a hafe","<NA>"
9299,749,89249,6,1,"Which is 8 minutes and how many seconds?","<Press for Accuracy>"
9299,-1,89249,7,0,"c","<NA>"
9299,749,89249,8,1,"Yes, we're talking about option C. How many seconds in half a minute?","<Press for Accuracy>"
9299,-1,89249,9,0,"8","<NA>"
9299,749,89249,10,1,"No, half a minute is not 8 seconds. How many seconds in one minute?","<Press for Accuracy>"
9299,-1,89249,11,0,"oh sorry i got confust 60","<NA>"
9299,749,89249,12,1,"That's OK! You're right, so how many seconds in half a minute?","<Press for Accuracy>"
9299,-1,89249,13,0,"30","<NA>"
9299,749,89249,14,1,"Spot on","<None>"
9299,-1,89249,15,0,"yay","<NA>"
9299,749,89249,16,1,"So option C is 8 minutes and 30 seconds. ","<None>"
9299,749,89249,17,1,"Now, option D. ","<None>"
9299,749,89249,18,1,"It would be helpful to know how many whole minutes we can get from 500 seconds. ","<None>"
9299,-1,89249,19,0,"idk","<NA>"
9299,749,89249,20,1,"Well, if a minutes is 60 seconds, try counting up in 60s (think of your 6 times table)","<None>"
9299,749,89249,21,1,"How many lots of 60 can you get before you reach 500?","<Press for Accuracy>"
9299,-1,89249,22,0,"idk","<NA>"
9299,749,89249,23,1,"60, 120, 180...","<None>"
9299,-1,89249,24,0,"240","<NA>"
9299,749,89249,25,1,"Keep going!","<None>"
9299,-1,89249,26,0,"210","<NA>"
9299,749,89249,27,1,"Hang on, you'd made it to 240","<None>"
9299,749,89249,28,1,"the next number should be bigger, not smaller","<None>"
9299,749,89249,29,1,"60, 120, 180, 240...","<None>"
9299,-1,89249,30,0,"300","<NA>"
9299,749,89249,31,1,"Yes!","<None>"
9299,749,89249,32,1,"60, 120, 180, 240, 300...","<None>"
9299,-1,89249,33,0,"320","<NA>"
9299,749,89249,34,1,"300 + 60 isn't 320","<Revoicing>"
9299,-1,89249,35,0,"360","<NA>"
9299,749,89249,36,1,"Just a few more!","<None>"
9299,-1,89249,37,0,"420","<NA>"
9299,749,89249,38,1,"60, 120, 180, 240, 300, 360, 420...","<None>"
9299,-1,89249,39,0,"480","<NA>"
9299,749,89249,40,1,"60, 120, 180, 240, 300, 360, 420, 480","<None>"
9299,749,89249,41,1,"OK, how many lots of 60 did we take from 500?","<Press for Accuracy>"
9299,749,89249,42,1,"And what's left over?","<Press for Accuracy>"
9299,-1,89249,43,0,"480 20 scn","<NA>"
9299,749,89249,44,1,"480 is how many lots of 60?","<Press for Accuracy>"
9299,-1,89249,45,0,"8","<NA>"
9299,749,89249,46,1,"Yes!","<None>"
9299,749,89249,47,1,"So we have 8 minutes and 20 seconds for option D. ","<Revoicing>"
9299,749,89249,48,1,"Do you feel you can answer the question now?","<Keep Together>"
9299,-1,89249,49,0,"ok i am raddy","<NA>"
9299,749,89249,50,1,"OK!","<None>"
9299,749,89249,51,1,"I will pass you back. ","<None>"
9304,17,129119,1,1,"Hello Mariana 😁👋","<None>"
9304,-1,129119,2,0,"heyyy","<NA>"
9304,17,129119,3,1,"Need some help with your question of the day?!","<Keep Together>"
9304,-1,129119,4,0,"yes please","<NA>"
9304,17,129119,5,1,"Of course 😊👌","<None>"
9304,17,129119,6,1,"This is a sneaky one as we need to round to the nearest 20... This means we'll need to think about the 20 times table","<None>"
9304,17,129119,7,1,"Can you think of a number near 646 that is in the 20 times table? 🧠","<Press for Accuracy>"
9304,-1,129119,8,0,"ok","<NA>"
9304,-1,129119,9,0,"20","<NA>"
9304,17,129119,10,1,"20 is in the 20 times table but it's not near 646... Can you think of a number that is in the 20 times table but is closer to 646? 😊","<Press for Accuracy>"
9304,-1,129119,11,0,"20x20","<NA>"
9304,17,129119,12,1,"Great what would that give?!","<Press for Accuracy>"
9304,-1,129119,13,0,"400??","<NA>"
9304,17,129119,14,1,"Great now keep counting up in 20s... Until we get super close to 646.. 👍👍👍","<None>"
9304,-1,129119,15,0,"20x32","<NA>"
9304,17,129119,16,1,"What would that give?!","<Press for Accuracy>"
9304,-1,129119,17,0,"640","<NA>"
9304,17,129119,18,1,"Perfect, well done so we have 640 and what would the number after that be in the 20 times table? 😁😁😁","<Press for Accuracy>"
9304,-1,129119,19,0,"20x33=660","<NA>"
9304,17,129119,20,1,"Great so now we need to think about whether 646 is closer to 640 or 660? 👀👀","<Press for Accuracy>"
9304,-1,129119,21,0,"640","<NA>"
9304,-1,129119,22,0,"so c?!","<NA>"
9304,17,129119,23,1,"Perfect and that is 646 rounded to the nearest 20 👌👌👌👌👌👌👌","<None>"
9304,17,129119,24,1,"Awesome working out!!!!","<None>"
9304,17,129119,25,1,"Does that make sense now Mariana?!","<Keep Together>"
9304,-1,129119,26,0,"oohhh thank u","<NA>"
9304,-1,129119,27,0,"yep!","<NA>"
9304,17,129119,28,1,"You are super welcome! I'll pass you back to eedi 🤖🤖🤖","<None>"
9305,1430,98038,1,1,"Hey! How can I help? 😃","<Keep Together>"
9305,-1,98038,2,0,"i dont understand","<NA>"
9305,1430,98038,3,1,"Let me have a look.","<None>"
9305,-1,98038,4,0,"can you help please","<NA>"
9305,1430,98038,5,1,"Of course.","<None>"
9305,1430,98038,6,1,"Can you scroll back to see what I typed in last time?","<None>"
9305,1430,98038,7,1,"You had 4 coordinates.","<None>"
9305,1430,98038,8,1,"(1,-2) (5,-2) (1,-4) and (5,-4)","<None>"
9305,1430,98038,9,1,"Look at the x coordinates for (1,-2) and (5,-2) what is the change?","<Press for Accuracy>"
9305,-1,98038,10,0,"4","<NA>"
9305,1430,98038,11,1,"Great - that gives us the length of the rectangle.","<None>"
9305,1430,98038,12,1,"Now look at the y coordinates. What is the change?","<Press for Accuracy>"
9305,-1,98038,13,0,"4 again","<NA>"
9305,1430,98038,14,1,"(1,-2) and (1,-4) what about these y coordinates?","<Press for Accuracy>"
9305,-1,98038,15,0,"2","<NA>"
9305,-1,98038,16,0,"-2","<NA>"
9305,1430,98038,17,1,"2 is the width.","<Revoicing>"
9305,1430,98038,18,1,"So the rectangle has length 4 and width 2","<None>"
9305,-1,98038,19,0,"so it would be c","<NA>"
9305,1430,98038,20,1,"Perfect","<None>"
9305,-1,98038,21,0,"thanks","<NA>"
9305,-1,98038,22,0,"bye","<NA>"
9305,1430,98038,23,1,"Bye","<None>"
9318,67,100601,1,1,"Hi Safiyah - how are you?","<None>"
9318,-1,100601,2,0,"hi linda im fine","<NA>"
9318,67,100601,3,1,"good :) Let's look at your question","<None>"
9318,-1,100601,4,0,"ok","<NA>"
9318,67,100601,5,1,"the first thing we could do is convert the fractions on the number line into decimals","<None>"
9318,67,100601,6,1,"what is 1/4 equal to as a decimal?","<Press for Accuracy>"
9318,-1,100601,7,0,"0.25","<NA>"
9318,67,100601,8,1,"Super","<None>"
9318,67,100601,9,1,"What is 3/4?","<Press for Accuracy>"
9318,-1,100601,10,0,"0.75","<NA>"
9318,67,100601,11,1,"excellent","<None>"
9318,67,100601,12,1,"now- how could we figure out the values on the number line between 0.25 and 0.75?","<Press for Accuracy>"
9318,-1,100601,13,0,"divide by 4","<NA>"
9318,67,100601,14,1,"what would you divide by 4?","<Press for Accuracy>"
9318,-1,100601,15,0,"0.75","<NA>"
9318,67,100601,16,1,"not quite","<None>"
9318,67,100601,17,1,"that is one value - think of the space between 0.25 and 0.75 as a bar model","<None>"
9318,67,100601,18,1,"split into 4 equal parts","<None>"
9318,-1,100601,19,0,"im not sure","<NA>"
9318,67,100601,20,1,"the distance between 0.25 and 0.75 is the difference between them","<None>"
9318,-1,100601,21,0,"0.5","<NA>"
9318,67,100601,22,1,"ok so we can see 4 equal spaces between that distance (0.5)","<Revoicing>"
9318,67,100601,23,1,"how could we work out just 1 space?","<Press for Accuracy>"
9318,-1,100601,24,0,"0.5/4","<NA>"
9318,67,100601,25,1,"super - what value does that work out to be?","<Press for Accuracy>"
9318,-1,100601,26,0,"0.125","<NA>"
9318,67,100601,27,1,"Excellent Safiyah Does that help find out where the arrow is pointing?","<Press for Accuracy>"
9318,67,100601,28,1,"Remember you know 1/4 = 0.25","<None>"
9318,-1,100601,29,0,"im still not sure","<NA>"
9318,67,100601,30,1,"so you start at 0.25 and the arrow is pointing to the next line","<None>"
9318,67,100601,31,1,"that is one space on","<None>"
9318,67,100601,32,1,"you have just figured out 1 space = 0.125","<None>"
9318,67,100601,33,1,"so, we can say 0.25 + 0.125 will tell us where the arrow is along the number line","<None>"
9318,-1,100601,34,0,"0.375","<NA>"
9318,67,100601,35,1,"That's it 🎉🎉🎉","<None>"
9318,67,100601,36,1,"What if you were asked for the line after - would you know how to work that out now?","<Press for Accuracy>"
9318,-1,100601,37,0,"0.375+0.125","<NA>"
9318,67,100601,38,1,"excellent - does that make sense?","<Keep Together>"
9318,-1,100601,39,0,"yes thanks linda","<NA>"
9318,67,100601,40,1,"No Problem 😊 Some great work tonight well done!😊😊","<None>"
9318,67,100601,41,1,"Is there anything else I can help with?","<Keep Together>"
9318,-1,100601,42,0,"not right now","<NA>"
9318,67,100601,43,1,"ok - I will send you back to the bot then 😄","<None>"
9318,67,100601,44,1,"well done again - nice chatting to you","<None>"
9334,749,107908,1,1,"Hello Natalie, how can I help?","<Keep Together>"
9334,-1,107908,2,0,"im stuck on a question","<NA>"
9334,-1,107908,3,0,"😑","<NA>"
9334,749,107908,4,1,"OK, I can help!","<None>"
9334,749,107908,5,1,"How do we find the range?","<Press for Accuracy>"
9334,-1,107908,6,0,"biggest number take away smallet nukber","<NA>"
9334,749,107908,7,1,"Spot on!","<None>"
9334,-1,107908,8,0,"yay","<NA>"
9334,749,107908,9,1,"So it would be helpful to find the size order of these fractions, wouldn't it?","<Keep Together>"
9334,-1,107908,10,0,"i think","<NA>"
9334,749,107908,11,1,"Try comparing 3/7 to 1/2","<None>"
9334,749,107908,12,1,"Which is bigger?","<Press for Accuracy>"
9334,-1,107908,13,0,"is it 1/2","<NA>"
9334,749,107908,14,1,"It is! What about 5/9 and 1/2?","<Press for Accuracy>"
9334,-1,107908,15,0,"is it 5/9 ?","<NA>"
9334,749,107908,16,1,"It is!","<None>"
9334,749,107908,17,1,"So which is the biggest and which is the smallest?","<Press for Accuracy>"
9334,-1,107908,18,0,"3/7","<NA>"
9334,749,107908,19,1,"Are you saying that's biggest or smallest?
","<Press for Accuracy>"
9334,-1,107908,20,0,"smallest","<NA>"
9334,749,107908,21,1,"It is, so 5/9 is the biggest. ","<None>"
9334,749,107908,22,1,"So what calculation do we need to do to find the range/","<Press for Accuracy>"
9334,-1,107908,23,0,"ok","<NA>"
9334,749,107908,24,1,"?","<None>"
9334,-1,107908,25,0,"im confused so 5/9 is bigger and 3/7 is smaller","<NA>"
9334,749,107908,26,1,"Yes","<None>"
9334,749,107908,27,1,"5/9 is more than 1/2 and 3/7 is less than 1/2. ","<Revoicing>"
